-12,-12,-12,-11,-11,-10,-10,-9,-9,-8,-8,-7,-6,-6,-5,-4,-2,-1,1,2,4,5,7,8,10,11,12,13,14,14,15,15,15,15,14,14,14,14,14,14,13,13,13,13,12,12,11,11,10,9,8,6,5,3,2,-0,-2,-3,-5,-7,-8,-9,-10,-11,-12,-11,-11,-11,-10,-10,-10,-10,-10,-10,-10,-11,-11,-12,-12,-11,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-0,1,2,3,5,6,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,7,7,6,5,4,3,1,-0,-2,-3,-4,-6,-7,-8,-9,-9,-10,-10,-11,-11,-11,-11,-11,-10,-10,-10,-9,-9,-8,-8,-7,-7,-6,-6,-5,-5,-4,-3,-2,-1,0,1,2,4,5,6,7,8,9,9,10,10,10,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,8,8,7,7,6,4,3,2,1,-1,-2,-3,-5,-6,-7,-8,-9,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-10,-10,-10,-9,-9,-9,-8,-8,-8,-7,-6,-5,-5,-4,-3,-1,-0,1,3,4,5,6,8,9,9,10,10,11,11,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,8,8,7,6,5,4,3,1,-0,-2,-4,-5,-7,-8,-9,-10,-11,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-11,-11,-10,-10,-10,-9,-9,-8,-7,-7,-6,-5,-4,-3,-2,-1,0,2,3,4,5,6,7,7,8,8,8,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,7,7,6,5,4,3,2,0,-1,-2,-4,-5,-6,-8,-9,-10,-10,-11,-11,-12,-12,-12,-12,-12,-11,-11,-11,-11,-11,-10,-10,-10,-10,-9,-9,-9,-8,-7,-7,-6,-5,-4,-3,-2,-0,1,3,4,5,6,7,8,8,8,9,9,9,9,9,9,9,9,9,9,8,8,8,8,7,7,7,6,5,4,3,2,1,-0,-2,-3,-4,-6,-7,-8,-9,-10,-11,-11,-12,-12,-12,-12,-12,-12,-12,-11,-11,-11,-10,-10,-10,-10,-9,-9,-9,-8,-8,-7,-6,-5,-4,-3,-2,-1,0,1,3,4,5,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,8,7,7,6,5,4,2,1,-0,-2,-3,-5,-6,-7,-9,-10,-10,-11,-11,-11,-11,-11,-11,-11,-10,-10,-10,-9,-9,-8,-8,-7,-7,-7,-6,-6,-5,-4,-3,-2,-1,-0,1,2,3,5,6,7,8,9,10,10,11,11,11,11,11,11,11,12,12,12,12,12,11,11,11,11,11,11,11,10,10,9,8,7,6,4,3,1,-1,-2,-4,-5,-6,-8,-9,-9,-10,-10,-11,-11,-11,-11,-11,-11,-10,-10,-10,-9,-9,-8,-8,-8,-7,-7,-6,-5,-4,-3,-2,-0,1,2,3,5,6,7,8,9,10,10,11,11,11,11,11,11,11
41,41,39,35,30,24,17,9,0,-10,-21,-33,-43,-49,-53,-55,-55,-53,-50,-45,-40,-34,-28,-22,-15,-8,-1,5,11,16,21,25,28,30,30,30,29,27,23,18,12,6,-2,-11,-20,-31,-43,-49,-52,-52,-50,-47,-44,-39,-33,-26,-20,-13,-5,2,10,17,25,32,39,47,54,62,69,75,79,76,68,60,51,42,32,22,12,-0,-13,-27,-38,-43,-47,-50,-50,-50,-48,-44,-39,-34,-28,-22,-16,-9,-2,4,10,15,20,24,27,30,32,32,32,30,27,23,18,12,5,-3,-12,-22,-33,-42,-46,-48,-48,-46,-44,-41,-36,-31,-25,-18,-12,-5,2,9,15,21,27,32,38,43,48,51,54,55,53,50,44,38,30,22,13,3,-8,-19,-29,-33,-36,-37,-35,-33,-30,-26,-21,-16,-10,-5,1,8,15,22,28,34,40,45,49,52,55,55,55,52,48,42,36,28,20,11,2,-8,-19,-29,-37,-40,-43,-43,-42,-41,-38,-34,-29,-24,-18,-11,-4,2,9,15,22,28,35,41,47,52,56,58,58,55,50,44,36,28,20,10,-1,-12,-24,-35,-40,-43,-44,-44,-42,-40,-36,-32,-27,-22,-16,-10,-3,4,10,17,23,28,32,36,39,41,42,41,39,35,31,25,18,11,3,-7,-17,-28,-39,-44,-46,-47,-46,-44,-41,-37,-32,-26,-20,-14,-7,0,7,14,21,28,34,40,46,51,55,58,59,57,52,46,39,31,23,14,4,-8,-21,-34,-42,-47,-50,-52,-53,-53,-50,-46,-40,-34,-28,-21,-14,-7,-0,7,13,19,24,29,33,36,39,40,40,39,36,32,27,20,13,4,-5,-15,-26,-37,-42,-44,-44,-43,-41,-38,-34,-29,-24,-18,-11,-4,3,10,17,23,30,36,42,47,52,56,59,60,59,55,49,42,34,26,16,6,-5,-16,-27,-34,-37,-39,-40,-40,-38,-36,-33,-28,-23,-17,-11,-4,3,10,16,22,28,33,38,42,44,46,46,44,41,37,31,25,18,10,1,-8,-19,-29,-37,-40,-42,-41,-40,-38,-34,-30,-24,-19,-13,-6,1,8,15,22,28,35,42,48,54,60,64,66,65,62,56,49,41,32,23,13,2,-10,-23,-35,-41,-44,-46,-46,-46,-44,-40,-35,-29,-22,-16,-9,-2,4,11,16,22,27,32,35,38,40,40,40,38,34,30,24,17,9,1,-9,-19,-31,-41,-44,-46,-45,-43,-41,-38,-33,-27,-21,-15,-8,-1,6,13,20,26,32,38,43,49,53,57,59,59,56,51,45,38,30,21,12,1,-10,-21,-32,-39,-43,-45,-46,-44,-42,-39,-35,-29,-24,-17,-11,-4,4,11,17,24,29,35,39,43,46,47,47,46,43,39,33,26,19,10,1,-10,-21,-32,-40,-44,-46,-47,-46,-44,-41,-37,-32,-26,-20,-13,-7,-0,6,12,18,23,28,33,37,40,43,44,44,41,38,32,26,19,11,1,-9,-20,-33,-45,-53,-58,-61,-62,-61,-59,-54,-48,-42,-36,-29,-22,-15,-7,-1,5,11,16,21,25,28,30,31
